ClusterName,0,1,neighborhood name
CD4+ T cells CD45RO+,1383,843,T cell enriched
CD4+ T cells CD45RO+,1388,876,T cell enriched
CD4+ T cells CD45RO+,1391,1064,Macrophage enriched
CD4+ T cells CD45RO+,1431,272,Tumor boundary
CD4+ T cells CD45RO+,1430,415,T cell enriched
CD4+ T cells CD45RO+,1401,856,T cell enriched
CD4+ T cells CD45RO+,1420,922,Macrophage enriched
CD4+ T cells CD45RO+,1418,1034,T cell enriched
CD4+ T cells CD45RO+,1502,478,Macrophage enriched
CD4+ T cells CD45RO+,1552,420,T cell enriched
CD4+ T cells CD45RO+,1558,557,T cell enriched
CD4+ T cells CD45RO+,1592,1301,Immune-infiltrated stroma
CD4+ T cells CD45RO+,1645,234,Immune-infiltrated stroma
CD4+ T cells CD45RO+,1651,360,T cell enriched
CD4+ T cells CD45RO+,1662,357,T cell enriched
CD4+ T cells CD45RO+,1709,365,T cell enriched
CD4+ T cells CD45RO+,1720,470,Macrophage enriched
tumor cells,56,666,Macrophage enriched
tumor cells,112,509,Vascularized smooth muscle
tumor cells,94,868,Macrophage enriched
tumor cells,150,593,T cell enriched
tumor cells,157,741,T cell enriched
tumor cells,177,743,Macrophage enriched
tumor cells,190,977,T cell enriched
tumor cells,222,515,T cell enriched
tumor cells,213,595,T cell enriched
tumor cells,247,60,T cell enriched
tumor cells,226,831,Macrophage enriched
tumor cells,246,728,T cell enriched
tumor cells,240,1171,Tumor boundary
tumor cells,264,886,T cell enriched
tumor cells,275,1156,T cell enriched
tumor cells,265,1215,T cell enriched
tumor cells,332,200,Macrophage enriched
tumor cells,357,356,Smooth muscle
tumor cells,382,51,T cell enriched
tumor cells,365,591,Macrophage enriched
tumor cells,320,1237,T cell enriched
tumor cells,352,1248,Macrophage enriched
tumor cells,396,281,Vascularized smooth muscle
tumor cells,381,620,T cell enriched
tumor cells,414,284,T cell enriched
tumor cells,431,15,T cell enriched
tumor cells,401,895,T cell enriched
tumor cells,440,241,T cell enriched
tumor cells,389,1293,T cell enriched
tumor cells,415,1071,T cell enriched
tumor cells,443,179,T cell enriched
tumor cells,456,95,T cell enriched
tumor cells,501,109,Macrophage enriched
tumor cells,488,870,T cell enriched
tumor cells,534,320,T cell enriched
tumor cells,549,535,T cell enriched
tumor cells,570,755,Vascularized smooth muscle
tumor cells,601,480,T cell enriched
tumor cells,593,614,T cell enriched
tumor cells,615,425,Macrophage enriched
tumor cells,617,372,Macrophage enriched
tumor cells,630,147,Macrophage enriched
tumor cells,621,706,T cell enriched
tumor cells,625,746,Tumor boundary
tumor cells,636,775,Immune-infiltrated stroma
tumor cells,677,252,T cell enriched
tumor cells,712,375,Follicle
tumor cells,686,1099,T cell enriched
tumor cells,737,72,T cell enriched
tumor cells,763,62,T cell enriched
tumor cells,745,556,T cell enriched
tumor cells,761,97,T cell enriched
tumor cells,737,718,Macrophage enriched
tumor cells,769,465,T cell enriched
tumor cells,760,515,Tumor boundary
tumor cells,759,794,T cell enriched
tumor cells,763,708,T cell enriched
tumor cells,768,1015,Macrophage enriched
tumor cells,784,773,T cell enriched
tumor cells,815,289,T cell enriched
tumor cells,801,394,Follicle
tumor cells,827,249,Tumor boundary
tumor cells,833,211,Tumor boundary
tumor cells,837,229,Tumor boundary
tumor cells,819,606,T cell enriched
tumor cells,824,572,T cell enriched
tumor cells,843,477,Follicle
tumor cells,822,1172,T cell enriched
tumor cells,847,566,T cell enriched
tumor cells,879,236,Tumor boundary
tumor cells,842,1013,T cell enriched
tumor cells,886,274,Follicle
tumor cells,886,536,Follicle
tumor cells,856,1052,T cell enriched
tumor cells,893,571,Tumor boundary
tumor cells,870,1219,Macrophage enriched
tumor cells,904,334,T cell enriched
tumor cells,884,797,T cell enriched
tumor cells,924,242,Follicle
tumor cells,942,198,Macrophage enriched
tumor cells,919,602,T cell enriched
tumor cells,949,273,Follicle
tumor cells,968,55,T cell enriched
tumor cells,952,886,T cell enriched
tumor cells,977,279,Follicle
tumor cells,995,22,T cell enriched
tumor cells,982,450,Follicle
tumor cells,976,546,T cell enriched
tumor cells,989,566,Tumor boundary
tumor cells,994,586,Tumor boundary
tumor cells,996,611,Tumor boundary
tumor cells,999,877,T cell enriched
tumor cells,1024,416,Follicle
tumor cells,1035,135,Macrophage enriched
tumor cells,991,1411,T cell enriched
tumor cells,1032,277,Macrophage enriched
tumor cells,1047,350,T cell enriched
tumor cells,1027,339,Macrophage enriched
tumor cells,1060,134,Macrophage enriched
tumor cells,1046,890,Tumor boundary
tumor cells,1034,872,Tumor boundary
tumor cells,1062,843,T cell enriched
tumor cells,1075,920,Tumor boundary
tumor cells,1107,609,Follicle
tumor cells,1125,433,Macrophage enriched
tumor cells,1099,919,T cell enriched
tumor cells,1137,550,T cell enriched
tumor cells,1137,660,T cell enriched
tumor cells,1153,453,T cell enriched
tumor cells,1153,521,T cell enriched
tumor cells,1176,653,T cell enriched
tumor cells,1211,210,Macrophage enriched
tumor cells,1185,1052,T cell enriched
tumor cells,1175,1091,T cell enriched
tumor cells,1176,1253,T cell enriched
tumor cells,1188,1345,T cell enriched
tumor cells,1237,368,T cell enriched
tumor cells,1240,346,T cell enriched
tumor cells,1226,530,T cell enriched
tumor cells,1234,972,T cell enriched
tumor cells,1228,1373,Tumor boundary
tumor cells,1261,1322,T cell enriched
tumor cells,1311,424,T cell enriched
tumor cells,1293,1030,T cell enriched
tumor cells,1327,829,T cell enriched
tumor cells,1333,375,Macrophage enriched
tumor cells,1342,666,T cell enriched
tumor cells,1343,650,Tumor boundary
tumor cells,1338,970,T cell enriched
tumor cells,1339,895,T cell enriched
tumor cells,1358,1062,T cell enriched
tumor cells,1337,1439,Tumor boundary
tumor cells,1359,985,T cell enriched
tumor cells,1396,327,Immune-infiltrated stroma
tumor cells,1395,536,T cell enriched
tumor cells,1381,1041,T cell enriched
tumor cells,1357,1439,Tumor boundary
tumor cells,1436,45,T cell enriched
tumor cells,1410,664,T cell enriched
tumor cells,1435,317,T cell enriched
tumor cells,1420,987,Tumor boundary
tumor cells,1399,1300,Macrophage enriched
tumor cells,1427,1024,T cell enriched
tumor cells,1468,260,Macrophage enriched
tumor cells,1498,852,Tumor boundary
tumor cells,1502,874,Tumor boundary
tumor cells,1530,587,T cell enriched
tumor cells,1558,749,Tumor boundary
tumor cells,1570,654,Macrophage enriched
tumor cells,1549,1410,Tumor boundary
tumor cells,1570,772,Tumor boundary
tumor cells,1622,329,T cell enriched
tumor cells,1603,608,Macrophage enriched
tumor cells,1585,1167,Macrophage enriched
tumor cells,1599,774,Tumor boundary
tumor cells,1580,1392,T cell enriched
tumor cells,1610,829,Tumor boundary
tumor cells,1623,780,Tumor boundary
tumor cells,1640,848,Vascularized smooth muscle
tumor cells,1661,250,T cell enriched
tumor cells,1656,537,Macrophage enriched
tumor cells,1677,308,Tumor boundary
tumor cells,1669,477,T cell enriched
tumor cells,1703,944,Tumor boundary
tumor cells,1720,733,Macrophage enriched
tumor cells,1725,397,T cell enriched
tumor cells,1741,1003,Vascularized smooth muscle
tumor cells,1725,879,Vascularized smooth muscle
tumor cells,1768,817,Vascularized smooth muscle
tumor cells,1786,370,Macrophage enriched
tumor cells,1792,883,Tumor boundary
tumor cells,1786,1107,Tumor boundary
tumor cells,1786,1131,Tumor boundary
tumor cells,1809,902,Tumor boundary
tumor cells,1807,1093,Tumor boundary
tumor cells,1832,664,Macrophage enriched
tumor cells,1831,896,Tumor boundary
tumor cells,1808,1129,Tumor boundary
tumor cells,1839,952,Tumor boundary
tumor cells,1852,705,Macrophage enriched
tumor cells,1871,386,Macrophage enriched
tumor cells,1841,1121,Tumor boundary
tumor cells,1899,557,Macrophage enriched
tumor cells,1919,816,Macrophage enriched
tumor cells,1919,834,Macrophage enriched
stroma,57,634,Macrophage enriched
stroma,190,830,Macrophage enriched
stroma,236,740,T cell enriched
stroma,281,621,Immune-infiltrated stroma
stroma,279,661,T cell enriched
stroma,312,343,Smooth muscle
stroma,291,1024,T cell enriched
stroma,305,642,Immune-infiltrated stroma
stroma,318,1006,T cell enriched
stroma,387,674,T cell enriched
stroma,407,194,T cell enriched
stroma,392,549,Macrophage enriched
stroma,377,1281,Tumor boundary
stroma,421,272,Tumor boundary
stroma,454,928,T cell enriched
stroma,475,1397,Vascularized smooth muscle
stroma,507,1439,Vascularized smooth muscle
stroma,534,1086,T cell enriched
stroma,582,791,Tumor boundary
stroma,644,762,Immune-infiltrated stroma
stroma,666,721,Immune-infiltrated stroma
stroma,665,817,Immune-infiltrated stroma
stroma,709,18,T cell enriched
stroma,711,52,T cell enriched
stroma,670,1367,Vascularized smooth muscle
stroma,701,826,Immune-infiltrated stroma
stroma,744,397,Follicle
stroma,753,306,T cell enriched
stroma,710,1381,Smooth muscle
stroma,738,1415,Smooth muscle
stroma,736,1385,Smooth muscle
stroma,797,247,T cell enriched
stroma,831,556,T cell enriched
stroma,838,650,T cell enriched
stroma,868,123,T cell enriched
stroma,832,688,T cell enriched
stroma,857,751,T cell enriched
stroma,884,1313,T cell enriched
stroma,919,515,Follicle
stroma,953,311,Follicle
stroma,964,125,Macrophage enriched
stroma,954,719,Immune-infiltrated stroma
stroma,954,769,T cell enriched
stroma,984,547,Tumor boundary
stroma,1008,227,Follicle
stroma,1008,847,T cell enriched
stroma,1022,253,Immune-infiltrated stroma
stroma,1033,80,T cell enriched
stroma,1014,736,Immune-infiltrated stroma
stroma,1027,545,T cell enriched
stroma,1051,327,T cell enriched
stroma,1042,562,T cell enriched
stroma,1053,956,T cell enriched
stroma,1051,838,T cell enriched
stroma,1052,1195,Macrophage enriched
stroma,1074,884,Tumor boundary
stroma,1107,295,Macrophage enriched
stroma,1082,1439,T cell enriched
stroma,1072,1213,T cell enriched
stroma,1128,685,T cell enriched
stroma,1131,809,T cell enriched
stroma,1129,1015,Macrophage enriched
stroma,1144,609,Follicle
stroma,1158,371,Macrophage enriched
stroma,1150,883,T cell enriched
stroma,1157,649,Immune-infiltrated stroma
stroma,1148,928,T cell enriched
stroma,1157,788,T cell enriched
stroma,1198,685,T cell enriched
stroma,1212,265,Macrophage enriched
stroma,1249,125,T cell enriched
stroma,1248,854,T cell enriched
stroma,1227,1173,Macrophage enriched
stroma,1259,842,T cell enriched
stroma,1275,434,T cell enriched
stroma,1261,1383,Tumor boundary
stroma,1280,1003,T cell enriched
stroma,1295,1193,Macrophage enriched
stroma,1365,355,Macrophage enriched
stroma,1365,1026,T cell enriched
stroma,1383,596,Granulocyte enriched
stroma,1357,1132,Macrophage enriched
stroma,1402,265,Tumor boundary
stroma,1423,621,T cell enriched
stroma,1399,1036,T cell enriched
stroma,1444,736,Macrophage enriched
stroma,1403,952,Macrophage enriched
stroma,1455,374,T cell enriched
stroma,1479,16,Immune-infiltrated stroma
stroma,1463,729,Macrophage enriched
stroma,1484,432,T cell enriched
stroma,1508,673,Immune-infiltrated stroma
stroma,1487,1058,Macrophage enriched
stroma,1514,683,Macrophage enriched
stroma,1507,781,Immune-infiltrated stroma
stroma,1538,12,T cell enriched
stroma,1518,841,Vascularized smooth muscle
stroma,1538,585,T cell enriched
stroma,1522,991,Macrophage enriched
stroma,1566,503,T cell enriched
stroma,1569,921,Immune-infiltrated stroma
stroma,1548,1252,Immune-infiltrated stroma
stroma,1549,1308,Granulocyte enriched
stroma,1574,899,Immune-infiltrated stroma
stroma,1584,460,Macrophage enriched
stroma,1574,1229,Immune-infiltrated stroma
stroma,1575,1269,Immune-infiltrated stroma
stroma,1613,341,T cell enriched
stroma,1596,1039,Macrophage enriched
stroma,1587,1361,T cell enriched
stroma,1648,152,T cell enriched
stroma,1612,943,Vascularized smooth muscle
stroma,1656,660,Macrophage enriched
stroma,1674,451,Macrophage enriched
stroma,1695,436,Immune-infiltrated stroma
stroma,1668,885,Vascularized smooth muscle
stroma,1712,201,Immune-infiltrated stroma
stroma,1737,1047,T cell enriched
stroma,1769,752,Macrophage enriched
stroma,1759,1056,Tumor boundary
stroma,1806,535,Granulocyte enriched
stroma,1859,840,Immune-infiltrated stroma
CD68+CD163+ macrophages,54,614,Macrophage enriched
CD68+CD163+ macrophages,73,699,T cell enriched
CD68+CD163+ macrophages,101,619,Macrophage enriched
CD68+CD163+ macrophages,96,580,Macrophage enriched
CD68+CD163+ macrophages,87,527,T cell enriched
CD68+CD163+ macrophages,89,714,Vascularized smooth muscle
CD68+CD163+ macrophages,108,640,Macrophage enriched
CD68+CD163+ macrophages,117,565,T cell enriched
CD68+CD163+ macrophages,106,807,Macrophage enriched
CD68+CD163+ macrophages,96,893,Macrophage enriched
CD68+CD163+ macrophages,117,810,Macrophage enriched
CD68+CD163+ macrophages,124,657,Macrophage enriched
CD68+CD163+ macrophages,123,774,Macrophage enriched
CD68+CD163+ macrophages,146,521,T cell enriched
CD68+CD163+ macrophages,125,905,Macrophage enriched
CD68+CD163+ macrophages,137,953,Macrophage enriched
CD68+CD163+ macrophages,157,763,Macrophage enriched
CD68+CD163+ macrophages,168,615,T cell enriched
CD68+CD163+ macrophages,149,906,Macrophage enriched
CD68+CD163+ macrophages,170,503,Vascularized smooth muscle
CD68+CD163+ macrophages,157,924,Macrophage enriched
CD68+CD163+ macrophages,147,861,Macrophage enriched
CD68+CD163+ macrophages,169,734,Macrophage enriched
CD68+CD163+ macrophages,158,803,Macrophage enriched
CD68+CD163+ macrophages,180,782,Macrophage enriched
CD68+CD163+ macrophages,158,876,Macrophage enriched
CD68+CD163+ macrophages,174,803,Macrophage enriched
CD68+CD163+ macrophages,174,915,Macrophage enriched
CD68+CD163+ macrophages,186,621,Macrophage enriched
CD68+CD163+ macrophages,195,722,Macrophage enriched
CD68+CD163+ macrophages,192,860,Macrophage enriched
CD68+CD163+ macrophages,200,765,Macrophage enriched
CD68+CD163+ macrophages,211,643,T cell enriched
CD68+CD163+ macrophages,200,874,T cell enriched
CD68+CD163+ macrophages,200,887,Macrophage enriched
CD68+CD163+ macrophages,216,740,T cell enriched
CD68+CD163+ macrophages,216,833,Macrophage enriched
CD68+CD163+ macrophages,197,1035,T cell enriched
CD68+CD163+ macrophages,222,796,Macrophage enriched
CD68+CD163+ macrophages,211,1120,Macrophage enriched
CD68+CD163+ macrophages,221,967,T cell enriched
CD68+CD163+ macrophages,219,1025,T cell enriched
CD68+CD163+ macrophages,255,85,T cell enriched
CD68+CD163+ macrophages,244,795,Macrophage enriched
CD68+CD163+ macrophages,245,824,Macrophage enriched
CD68+CD163+ macrophages,229,1124,Macrophage enriched
CD68+CD163+ macrophages,283,70,Granulocyte enriched
CD68+CD163+ macrophages,281,232,Vascularized smooth muscle
CD68+CD163+ macrophages,238,1116,Macrophage enriched
CD68+CD163+ macrophages,252,855,T cell enriched
CD68+CD163+ macrophages,256,954,T cell enriched
CD68+CD163+ macrophages,258,767,T cell enriched
CD68+CD163+ macrophages,259,910,T cell enriched
CD68+CD163+ macrophages,288,558,T cell enriched
CD68+CD163+ macrophages,259,1129,Macrophage enriched
CD68+CD163+ macrophages,259,1167,Tumor boundary
CD68+CD163+ macrophages,286,594,Macrophage enriched
CD68+CD163+ macrophages,257,1110,Macrophage enriched
CD68+CD163+ macrophages,288,961,Macrophage enriched
CD68+CD163+ macrophages,283,1066,T cell enriched
CD68+CD163+ macrophages,282,1087,Macrophage enriched
CD68+CD163+ macrophages,285,1118,Macrophage enriched
CD68+CD163+ macrophages,305,724,T cell enriched
CD68+CD163+ macrophages,331,133,T cell enriched
CD68+CD163+ macrophages,301,1264,Tumor boundary
CD68+CD163+ macrophages,297,1101,Macrophage enriched
CD68+CD163+ macrophages,299,906,Macrophage enriched
CD68+CD163+ macrophages,335,596,Macrophage enriched
CD68+CD163+ macrophages,320,770,T cell enriched
CD68+CD163+ macrophages,360,110,T cell enriched
CD68+CD163+ macrophages,357,179,Macrophage enriched
CD68+CD163+ macrophages,360,171,Macrophage enriched
CD68+CD163+ macrophages,319,1150,T cell enriched
CD68+CD163+ macrophages,344,544,T cell enriched
CD68+CD163+ macrophages,331,902,T cell enriched
CD68+CD163+ macrophages,313,929,Macrophage enriched
CD68+CD163+ macrophages,324,1248,Macrophage enriched
CD68+CD163+ macrophages,344,628,Macrophage enriched
CD68+CD163+ macrophages,350,435,T cell enriched
CD68+CD163+ macrophages,350,469,Macrophage enriched
CD68+CD163+ macrophages,365,509,T cell enriched
CD68+CD163+ macrophages,365,564,Macrophage enriched
CD68+CD163+ macrophages,350,608,Macrophage enriched
CD68+CD163+ macrophages,347,990,Macrophage enriched
CD68+CD163+ macrophages,358,614,Macrophage enriched
CD68+CD163+ macrophages,353,1058,Macrophage enriched
CD68+CD163+ macrophages,391,131,T cell enriched
CD68+CD163+ macrophages,358,853,T cell enriched
CD68+CD163+ macrophages,363,946,T cell enriched
CD68+CD163+ macrophages,350,1210,Macrophage enriched
CD68+CD163+ macrophages,362,1081,Macrophage enriched
CD68+CD163+ macrophages,380,698,T cell enriched
CD68+CD163+ macrophages,353,1298,Macrophage enriched
CD68+CD163+ macrophages,389,446,T cell enriched
CD68+CD163+ macrophages,373,998,Macrophage enriched
CD68+CD163+ macrophages,376,1009,Macrophage enriched
CD68+CD163+ macrophages,375,1206,Macrophage enriched
CD68+CD163+ macrophages,368,1097,Macrophage enriched
CD68+CD163+ macrophages,425,58,T cell enriched
CD68+CD163+ macrophages,405,578,Macrophage enriched
CD68+CD163+ macrophages,415,317,T cell enriched
CD68+CD163+ macrophages,381,1186,Macrophage enriched
CD68+CD163+ macrophages,384,1101,Macrophage enriched
CD68+CD163+ macrophages,425,528,T cell enriched
CD68+CD163+ macrophages,422,566,Macrophage enriched
CD68+CD163+ macrophages,447,129,T cell enriched
CD68+CD163+ macrophages,400,1233,Macrophage enriched
CD68+CD163+ macrophages,406,1356,T cell enriched
CD68+CD163+ macrophages,435,490,T cell enriched
CD68+CD163+ macrophages,473,98,T cell enriched
CD68+CD163+ macrophages,473,216,T cell enriched
CD68+CD163+ macrophages,457,466,Macrophage enriched
CD68+CD163+ macrophages,451,587,T cell enriched
CD68+CD163+ macrophages,474,269,T cell enriched
CD68+CD163+ macrophages,417,1222,Macrophage enriched
CD68+CD163+ macrophages,432,1155,Macrophage enriched
CD68+CD163+ macrophages,473,458,Macrophage enriched
CD68+CD163+ macrophages,445,1182,Macrophage enriched
CD68+CD163+ macrophages,445,1228,Macrophage enriched
CD68+CD163+ macrophages,482,472,Macrophage enriched
CD68+CD163+ macrophages,478,676,T cell enriched
CD68+CD163+ macrophages,477,703,Macrophage enriched
CD68+CD163+ macrophages,454,1160,Macrophage enriched
CD68+CD163+ macrophages,489,509,Macrophage enriched
CD68+CD163+ macrophages,455,1210,Macrophage enriched
CD68+CD163+ macrophages,497,387,T cell enriched
CD68+CD163+ macrophages,497,459,Macrophage enriched
CD68+CD163+ macrophages,473,1175,Macrophage enriched
CD68+CD163+ macrophages,517,135,T cell enriched
CD68+CD163+ macrophages,531,86,Macrophage enriched
CD68+CD163+ macrophages,482,1241,Macrophage enriched
CD68+CD163+ macrophages,536,120,T cell enriched
CD68+CD163+ macrophages,507,678,T cell enriched
CD68+CD163+ macrophages,526,385,T cell enriched
CD68+CD163+ macrophages,537,285,T cell enriched
CD68+CD163+ macrophages,540,295,T cell enriched
CD68+CD163+ macrophages,517,507,Macrophage enriched
CD68+CD163+ macrophages,530,450,T cell enriched
CD68+CD163+ macrophages,514,770,Vascularized smooth muscle
CD68+CD163+ macrophages,554,73,T cell enriched
CD68+CD163+ macrophages,534,855,T cell enriched
CD68+CD163+ macrophages,518,1230,Macrophage enriched
CD68+CD163+ macrophages,572,89,T cell enriched
CD68+CD163+ macrophages,562,560,T cell enriched
CD68+CD163+ macrophages,543,1004,Macrophage enriched
CD68+CD163+ macrophages,590,255,T cell enriched
CD68+CD163+ macrophages,611,29,T cell enriched
CD68+CD163+ macrophages,606,158,T cell enriched
CD68+CD163+ macrophages,597,425,T cell enriched
CD68+CD163+ macrophages,592,374,Macrophage enriched
CD68+CD163+ macrophages,606,410,Macrophage enriched
CD68+CD163+ macrophages,618,191,T cell enriched
CD68+CD163+ macrophages,591,1106,T cell enriched
CD68+CD163+ macrophages,597,1059,Macrophage enriched
CD68+CD163+ macrophages,624,298,T cell enriched
CD68+CD163+ macrophages,624,395,Macrophage enriched
CD68+CD163+ macrophages,600,1076,T cell enriched
CD68+CD163+ macrophages,634,194,T cell enriched
CD68+CD163+ macrophages,651,88,T cell enriched
CD68+CD163+ macrophages,633,638,T cell enriched
CD68+CD163+ macrophages,638,366,Macrophage enriched
CD68+CD163+ macrophages,642,342,Macrophage enriched
CD68+CD163+ macrophages,645,323,Macrophage enriched
CD68+CD163+ macrophages,655,447,T cell enriched
CD68+CD163+ macrophages,664,326,Follicle
CD68+CD163+ macrophages,664,383,Macrophage enriched
CD68+CD163+ macrophages,679,141,T cell enriched
CD68+CD163+ macrophages,626,1244,Granulocyte enriched
CD68+CD163+ macrophages,690,413,Macrophage enriched
CD68+CD163+ macrophages,683,788,Immune-infiltrated stroma
CD68+CD163+ macrophages,680,643,T cell enriched
CD68+CD163+ macrophages,689,747,Macrophage enriched
CD68+CD163+ macrophages,709,448,T cell enriched
CD68+CD163+ macrophages,679,1176,T cell enriched
CD68+CD163+ macrophages,706,762,Macrophage enriched
CD68+CD163+ macrophages,744,347,Follicle
CD68+CD163+ macrophages,762,20,T cell enriched
CD68+CD163+ macrophages,754,231,T cell enriched
CD68+CD163+ macrophages,745,1177,T cell enriched
CD68+CD163+ macrophages,788,224,T cell enriched
CD68+CD163+ macrophages,783,732,T cell enriched
CD68+CD163+ macrophages,803,203,T cell enriched
CD68+CD163+ macrophages,783,791,T cell enriched
CD68+CD163+ macrophages,790,509,T cell enriched
CD68+CD163+ macrophages,784,541,T cell enriched
CD68+CD163+ macrophages,788,558,T cell enriched
CD68+CD163+ macrophages,789,588,T cell enriched
CD68+CD163+ macrophages,775,761,T cell enriched
CD68+CD163+ macrophages,816,17,T cell enriched
CD68+CD163+ macrophages,813,263,T cell enriched
CD68+CD163+ macrophages,830,77,T cell enriched
CD68+CD163+ macrophages,796,1014,Macrophage enriched
CD68+CD163+ macrophages,792,1024,Macrophage enriched
CD68+CD163+ macrophages,806,992,Macrophage enriched
CD68+CD163+ macrophages,805,904,Macrophage enriched
CD68+CD163+ macrophages,799,1277,T cell enriched
CD68+CD163+ macrophages,810,856,Macrophage enriched
CD68+CD163+ macrophages,818,877,Macrophage enriched
CD68+CD163+ macrophages,832,309,T cell enriched
CD68+CD163+ macrophages,843,269,Follicle
CD68+CD163+ macrophages,816,1288,T cell enriched
CD68+CD163+ macrophages,825,896,Macrophage enriched
CD68+CD163+ macrophages,862,93,Macrophage enriched
CD68+CD163+ macrophages,819,1000,Macrophage enriched
CD68+CD163+ macrophages,855,273,Follicle
CD68+CD163+ macrophages,827,851,Macrophage enriched
CD68+CD163+ macrophages,867,108,Macrophage enriched
CD68+CD163+ macrophages,838,865,Macrophage enriched
CD68+CD163+ macrophages,832,756,T cell enriched
CD68+CD163+ macrophages,882,76,Macrophage enriched
CD68+CD163+ macrophages,883,118,Macrophage enriched
CD68+CD163+ macrophages,849,983,Macrophage enriched
CD68+CD163+ macrophages,852,1011,T cell enriched
CD68+CD163+ macrophages,894,182,T cell enriched
CD68+CD163+ macrophages,853,1196,Macrophage enriched
CD68+CD163+ macrophages,894,506,Follicle
CD68+CD163+ macrophages,882,963,Macrophage enriched
CD68+CD163+ macrophages,884,1163,Macrophage enriched
CD68+CD163+ macrophages,932,111,T cell enriched
CD68+CD163+ macrophages,902,923,Macrophage enriched
CD68+CD163+ macrophages,902,935,Macrophage enriched
CD68+CD163+ macrophages,942,23,T cell enriched
CD68+CD163+ macrophages,881,1150,Macrophage enriched
CD68+CD163+ macrophages,881,1197,Macrophage enriched
CD68+CD163+ macrophages,945,84,T cell enriched
CD68+CD163+ macrophages,892,1385,T cell enriched
CD68+CD163+ macrophages,902,1138,T cell enriched
CD68+CD163+ macrophages,900,1226,Macrophage enriched
CD68+CD163+ macrophages,927,560,T cell enriched
CD68+CD163+ macrophages,932,590,T cell enriched
CD68+CD163+ macrophages,953,177,T cell enriched
CD68+CD163+ macrophages,911,934,Macrophage enriched
CD68+CD163+ macrophages,938,653,Granulocyte enriched
CD68+CD163+ macrophages,925,925,Macrophage enriched
CD68+CD163+ macrophages,931,896,T cell enriched
CD68+CD163+ macrophages,978,16,T cell enriched
CD68+CD163+ macrophages,971,158,Macrophage enriched
CD68+CD163+ macrophages,931,1268,T cell enriched
CD68+CD163+ macrophages,956,994,Macrophage enriched
CD68+CD163+ macrophages,1002,173,Macrophage enriched
CD68+CD163+ macrophages,964,865,T cell enriched
CD68+CD163+ macrophages,1021,163,Macrophage enriched
CD68+CD163+ macrophages,974,1371,T cell enriched
CD68+CD163+ macrophages,1039,95,Macrophage enriched
CD68+CD163+ macrophages,984,1288,T cell enriched
CD68+CD163+ macrophages,1025,599,T cell enriched
CD68+CD163+ macrophages,1003,1233,T cell enriched
CD68+CD163+ macrophages,1034,208,Macrophage enriched
CD68+CD163+ macrophages,1024,582,T cell enriched
CD68+CD163+ macrophages,1046,66,Macrophage enriched
CD68+CD163+ macrophages,1027,319,Tumor boundary
CD68+CD163+ macrophages,1047,262,Macrophage enriched
CD68+CD163+ macrophages,1042,306,Tumor boundary
CD68+CD163+ macrophages,1027,382,Follicle
CD68+CD163+ macrophages,1007,1215,T cell enriched
CD68+CD163+ macrophages,1076,110,T cell enriched
CD68+CD163+ macrophages,1025,1236,Macrophage enriched
CD68+CD163+ macrophages,1026,845,Tumor boundary
CD68+CD163+ macrophages,1058,634,T cell enriched
CD68+CD163+ macrophages,1088,66,T cell enriched
CD68+CD163+ macrophages,1046,1276,T cell enriched
CD68+CD163+ macrophages,1076,630,T cell enriched
CD68+CD163+ macrophages,1066,968,T cell enriched
CD68+CD163+ macrophages,1058,926,Tumor boundary
CD68+CD163+ macrophages,1065,858,Tumor boundary
CD68+CD163+ macrophages,1042,1124,T cell enriched
CD68+CD163+ macrophages,1099,170,T cell enriched
CD68+CD163+ macrophages,1087,262,Macrophage enriched
CD68+CD163+ macrophages,1069,1146,T cell enriched
CD68+CD163+ macrophages,1093,428,Follicle
CD68+CD163+ macrophages,1075,969,T cell enriched
CD68+CD163+ macrophages,1117,239,T cell enriched
CD68+CD163+ macrophages,1104,363,Follicle
CD68+CD163+ macrophages,1126,154,T cell enriched
CD68+CD163+ macrophages,1121,361,Follicle
CD68+CD163+ macrophages,1084,1125,Macrophage enriched
CD68+CD163+ macrophages,1110,441,T cell enriched
CD68+CD163+ macrophages,1085,1245,T cell enriched
CD68+CD163+ macrophages,1103,1074,T cell enriched
CD68+CD163+ macrophages,1113,1041,Macrophage enriched
CD68+CD163+ macrophages,1098,1213,Macrophage enriched
CD68+CD163+ macrophages,1145,393,Follicle
CD68+CD163+ macrophages,1114,1261,Macrophage enriched
CD68+CD163+ macrophages,1140,1255,Macrophage enriched
CD68+CD163+ macrophages,1130,1237,Macrophage enriched
CD68+CD163+ macrophages,1163,416,T cell enriched
CD68+CD163+ macrophages,1142,1292,T cell enriched
CD68+CD163+ macrophages,1148,1036,Macrophage enriched
CD68+CD163+ macrophages,1202,120,T cell enriched
CD68+CD163+ macrophages,1170,962,Macrophage enriched
CD68+CD163+ macrophages,1202,225,Macrophage enriched
CD68+CD163+ macrophages,1158,1055,T cell enriched
CD68+CD163+ macrophages,1170,1037,Macrophage enriched
CD68+CD163+ macrophages,1162,1111,T cell enriched
CD68+CD163+ macrophages,1173,1164,T cell enriched
CD68+CD163+ macrophages,1157,999,Macrophage enriched
CD68+CD163+ macrophages,1156,1401,T cell enriched
CD68+CD163+ macrophages,1212,223,Macrophage enriched
CD68+CD163+ macrophages,1187,978,Macrophage enriched
